Repetition,Fold,LR,NB,KNN,SVM,RF,XGB,CatBoost,MLP
1,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9546498461602598,0.9578561745457577,0.9616733207720499,0.9548813688275201
1,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9560922100439149,0.962944462104355,0.9637674470196481,0.9597444615087983
1,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9476743883074353,0.9566524055651796,0.9585202202666455,0.953775122256624
1,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9545173347944325,0.9601862901358689,0.9631302013502759,0.9536202775145335
1,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.9507508108876699,0.9554557088204181,0.9587245706594525,0.9491327577774122
1,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.957148578741157,0.9634797186887926,0.9643477425795495,0.9576376796813175
1,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9560449795175103,0.9624218215631665,0.9649744956121724,0.9594884071641774
1,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9567546765495238,0.9626874457016575,0.9630946367021777,0.959308468231651
1,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9547075452157106,0.9618015351808553,0.9625086244022527,0.9576286656503655
1,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9531950150582436,0.9569122628196244,0.9597100710665647,0.9521500280898458
2,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.954991919040022,0.9578561745457577,0.9613427868033568,0.9568400059257891
2,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9562116936069223,0.962944462104355,0.9637912692876622,0.9607516967782616
2,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9455609064670757,0.9566524055651796,0.9589088210136225,0.9531430877083797
2,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.95335339366819,0.9601862901358689,0.963065434559113,0.9544477291050792
2,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.950591127247389,0.9554557088204181,0.9591288047698137,0.952498397580253
2,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.9567249890380344,0.9634797186887926,0.9642196978889749,0.958073180518447
2,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9547705052148763,0.9624218215631665,0.965627938443748,0.9589091006629802
2,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9564294453112312,0.9626874457016575,0.9629992653424949,0.9580667778339077
2,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9546278207197259,0.9618015351808553,0.9627649349313997,0.9584128715571311
2,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9544311172903804,0.9569122628196244,0.9599648914182167,0.9510513947316266
3,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9559649097992154,0.9578561745457577,0.9614291425249073,0.9565846609905151
3,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9550272802191053,0.962944462104355,0.9643674703952486,0.9609631194068851
3,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9473010487009048,0.9566524055651796,0.9592981662064751,0.9533779603820794
3,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9534624549889413,0.9601862901358689,0.9625138001654159,0.9536083663805266
3,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.9510497059066569,0.9554557088204181,0.9587223373218262,0.9520856023423245
3,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.9563829161582723,0.9634797186887926,0.9644214427212177,0.9597854060319471
3,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9553371452073657,0.9624218215631665,0.9651920615264484,0.9585864772353035
3,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9570579276697648,0.9626874457016575,0.9632593013153795,0.9573600611568844
3,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9546453303052927,0.9618015351808553,0.9626330542230884,0.9588077685933172
3,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9525628072559722,0.9569122628196244,0.9598486575736037,0.9517275627700014
4,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9550786469845103,0.9578561745457577,0.9611574197803736,0.956064293323586
4,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9546062960765469,0.962944462104355,0.9642357034752967,0.9618214655012615
4,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9462126688310191,0.9566524055651796,0.958899143217242,0.9546435183703186
4,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9537297110582224,0.9601862901358689,0.9629277120721578,0.9541008173271266
4,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.9509894057907469,0.9554557088204181,0.9585101702473271,0.9522836249451901
4,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.9574392848555141,0.9634797186887926,0.9637633525673334,0.9595829167538289
4,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9556556706469307,0.9624218215631665,0.9651861008164682,0.9603821411168283
4,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9569640464875773,0.9626874457016575,0.9629381680651983,0.9575403726337844
4,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9553431059173458,0.9618015351808553,0.9628342281849191,0.9562040559651062
4,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9539620839238162,0.9569122628196244,0.9599842637256524,0.9536755973003945
5,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9553890809145664,0.9578561745457577,0.9614164869450249,0.9557650260816613
5,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9557676316422253,0.962944462104355,0.9637629803443956,0.9617310153273961
5,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9466705030444114,0.9566524055651796,0.9589579544414012,0.9526242089332017
5,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9532164156271101,0.9601862901358689,0.9629582343530505,0.9550998636919601
5,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.951589801389285,0.9554557088204181,0.9585488814328498,0.9526182533661982
5,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.957182823251427,0.9634797186887926,0.9639457418068148,0.9575814740177223
5,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9554921236668501,0.9624218215631665,0.9648821046074797,0.9589128261067175
5,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9562625454317863,0.9626874457016575,0.9635238078207494,0.9574971574864282
5,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9565046992747307,0.9618015351808553,0.9627552487776819,0.957589175946747
5,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9533596796714457,0.9569122628196244,0.9598494026623511,0.9536502642829787
6,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9560903489292263,0.9578561745457577,0.9610249084145462,0.9545694460057128
6,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9561841491095312,0.962944462104355,0.9637354358470046,0.9604066461149976
6,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9459710961444403,0.9566524055651796,0.959188732662786,0.9545754015727164
6,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9534803216899517,0.9601862901358689,0.9625841503006445,0.9561033767320464
6,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.950646588465109,0.9554557088204181,0.9585719592549884,0.9530198819159952
6,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.955880042969416,0.9634797186887926,0.9640923976442755,0.957120662020828
6,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.9549936592947585,0.9624218215631665,0.9656249580887579,0.9598486575736036
6,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9567610098038778,0.9626874457016575,0.9629500894851586,0.9572725132290507
6,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9558125118282839,0.9618015351808553,0.9622634902043181,0.9583111669430947
6,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9538167916180496,0.9569122628196244,0.9600043811218354,0.9541576697200405
7,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9542824621207328,0.9578561745457577,0.961563887228361,0.9553622808630509
7,2,0.7803895834155326,0.7157850814535455,0.922565345597831,0.9155638321393664,0.9551847305217598,0.962944462104355,0.9640257697384241,0.9610185806246049
7,3,0.7842231074510841,0.7280375438943899,0.9150825478808975,0.9123504315180517,0.9474287211685418,0.9566524055651796,0.9590740879979691,0.9556961648381835
7,4,0.7768542099530924,0.7109707499771083,0.9186231324644658,0.9074173609244827,0.9532290712069925,0.9601862901358689,0.9624892334515266,0.9542876732418608
7,5,0.7663709231352189,0.703473435565604,0.9062050308163371,0.8972244079980287,0.9508018054301373,0.9554557088204181,0.9586810205757395,0.9514304899719419
7,6,0.7789855584944625,0.7088286069705445,0.9212670319910725,0.9233548304487296,0.9561573490580155,0.9634797186887926,0.9634797186887926,0.9592304216318105
7,7,0.7893362153366088,0.7219168600171967,0.920534049810673,0.9185614273516117,0.956595600101928,0.9624218215631665,0.9654878617592142,0.9585581638628977
7,8,0.7740831310417384,0.7092592923743148,0.9152521156794986,0.9237226571056879,0.9572050826974001,0.9626874457016575,0.9631087933883804,0.957012477256166
7,9,0.7714134780593715,0.7101507910607232,0.9251848937726972,0.9181080408487454,0.9542433549260052,0.9618015351808553,0.9628737178885377,0.9560650969136933
7,10,0.7850202887665949,0.7167671791387071,0.9233486225544325,0.9179187883068752,0.9543055698364232,0.9569122628196244,0.9602144961486363,0.9531808583720407
8,1,0.7855925156389467,0.7235213629910644,0.9188155717232657,0.9223286118094426,0.9551162415012199,0.9578561745457577,0.9614298869707826,0.9550678525193164
