Repetition,Fold,LR,NB,KNN,SVM,RF,XGB,CatBoost,MLP
1,1,0.7495780156329656,0.7437731843661536,0.7219241386068624,0.7834292547200038,0.7953708892997097,0.8112642574561583,0.8189530163211329,0.8111012993705192
1,2,0.7157443936362665,0.7053404007227412,0.6922734744976101,0.7389978518160467,0.7746273159592121,0.7904133299714053,0.7963414808705925,0.7924167234634318
1,3,0.7455260848549179,0.7275478441636232,0.724237482782047,0.7841394436743084,0.7837061733587753,0.8100371170072087,0.8202985215958001,0.813173509621684
1,4,0.7366861592430818,0.7275533495043542,0.705435092583315,0.7627671604223256,0.7781666995151996,0.7921854991527281,0.8000052851271018,0.7923214810687849
1,5,0.7498097904777425,0.7349861100253355,0.7189820845201931,0.779915195731379,0.7819543739381575,0.8148482342720673,0.8215917261335222,0.8097205599151738
1,6,0.7672341938914939,0.7592668647855285,0.7182669407592306,0.8031455314800888,0.7899453760092666,0.8169386121476445,0.83179752678073,0.8245585542534812
1,7,0.7564420744564302,0.7478642030633919,0.7286329468217118,0.7839395998057717,0.7980073969758064,0.8193758264892772,0.8239094745812914,0.8187823507584708
1,8,0.7364714509545711,0.7194390278008695,0.7252994630090651,0.7653161331807987,0.7923280874776621,0.8049920227612806,0.8114916280283503,0.8008520065315362
1,9,0.754815246270407,0.7472354931519065,0.7157388882955356,0.7837116786995064,0.7784893124820388,0.8002045784615657,0.8103729427918024,0.8040572159051496
1,10,0.7374029546062635,0.715356267114728,0.7160334240246463,0.7708556070243743,0.7762420323956272,0.7910536010984255,0.8044480950970536,0.7960452935392623
2,1,0.7495780156329656,0.7437731843661536,0.7219241386068624,0.7834292547200038,0.7967681447772486,0.8112642574561583,0.8182153006631734,0.8053328033525323
2,2,0.7157443936362665,0.7053404007227412,0.6922734744976101,0.7389978518160467,0.7764941770011089,0.7904133299714053,0.7958437980685062,0.7882937737899537
2,3,0.7455260848549179,0.7275478441636232,0.724237482782047,0.7841394436743084,0.7819114322804553,0.8100371170072087,0.8193086613323586,0.8132742573570622
2,4,0.7366861592430818,0.7275533495043542,0.705435092583315,0.7627671604223256,0.7783742508607601,0.7921854991527281,0.8002111848704428,0.7934638392704763
2,5,0.7498097904777425,0.7349861100253355,0.7189820845201931,0.779915195731379,0.7825104133519927,0.8148482342720673,0.8203915618541546,0.8078828771791515
2,6,0.7672341938914939,0.7592668647855285,0.7182669407592306,0.8031455314800888,0.7924954498358858,0.8169386121476445,0.8323447576493956,0.8272490142687421
2,7,0.7564420744564302,0.7478642030633919,0.7286329468217118,0.7839395998057717,0.7981059425748919,0.8193758264892772,0.8239579215797244,0.8204031230696899
2,8,0.7364714509545711,0.7194390278008695,0.7252994630090651,0.7653161331807987,0.7905151787749296,0.8049920227612806,0.811896821106155,0.800807963805688
2,9,0.754815246270407,0.7472354931519065,0.7157388882955356,0.7837116786995064,0.7816620403453389,0.8002045784615657,0.8098158023098208,0.8043308313394824
2,10,0.7374029546062635,0.715356267114728,0.7160334240246463,0.7708556070243743,0.7749185484838842,0.7910536010984255,0.8038436086847851,0.7964047922889995
3,1,0.7495780156329656,0.7437731843661536,0.7219241386068624,0.7834292547200038,0.7952541760762115,0.8112642574561583,0.8182538380482907,0.8089718335757519
3,2,0.7157443936362665,0.7053404007227412,0.6922734744976101,0.7389978518160467,0.7743085567308847,0.7904133299714053,0.7954022697418766,0.7892599610882517
3,3,0.7455260848549179,0.7275478441636232,0.724237482782047,0.7841394436743084,0.7833422703364533,0.8100371170072087,0.8209723753012799,0.8102584317045967
3,4,0.7366861592430818,0.7275533495043542,0.705435092583315,0.7627671604223256,0.7776640619064554,0.7921854991527281,0.8016414723923678,0.7916184490574306
3,5,0.7498097904777425,0.7349861100253355,0.7189820845201931,0.779915195731379,0.783287216929143,0.8148482342720673,0.8214507894108075,0.8095807242606055
3,6,0.7672341938914939,0.7592668647855285,0.7182669407592306,0.8031455314800888,0.7900362141313289,0.8169386121476445,0.8310499015094542,0.8266373709135232
3,7,0.7564420744564302,0.7478642030633919,0.7286329468217118,0.7839395998057717,0.7971937076157581,0.8193758264892772,0.8241627202549193,0.8176064099783199
3,8,0.7364714509545711,0.7194390278008695,0.7252994630090651,0.7653161331807987,0.7887237409010481,0.8049920227612806,0.8101241013907592,0.8034714476513666
3,9,0.754815246270407,0.7472354931519065,0.7157388882955356,0.7837116786995064,0.7781744069922232,0.8002045784615657,0.8113352763515886,0.8067917186462588
3,10,0.7374029546062635,0.715356267114728,0.7160334240246463,0.7708556070243743,0.7763196576999347,0.7910536010984255,0.8045229677309959,0.7970043238946102
4,1,0.7495780156329656,0.7437731843661536,0.7219241386068624,0.7834292547200038,0.7980630009171897,0.8112642574561583,0.8191996555858838,0.810835941947283
4,2,0.7157443936362665,0.7053404007227412,0.6922734744976101,0.7389978518160467,0.7770931580726463,0.7904133299714053,0.7959594102238581,0.7857145216574599
4,3,0.7455260848549179,0.7275478441636232,0.724237482782047,0.7841394436743084,0.7829563459512072,0.8100371170072087,0.8200584887399267,0.8119480207749539
4,4,0.7366861592430818,0.7275533495043542,0.705435092583315,0.7627671604223256,0.7747093455361046,0.7921854991527281,0.7987225407367687,0.7885668386902134
4,5,0.7498097904777425,0.7349861100253355,0.7189820845201931,0.779915195731379,0.7819703394262775,0.8148482342720673,0.8212250704408346,0.8104995656286162
4,6,0.7672341938914939,0.7592668647855285,0.7182669407592306,0.8031455314800888,0.7918403142888917,0.8169386121476445,0.8313053493193747,0.8291389977417092
4,7,0.7564420744564302,0.7478642030633919,0.7286329468217118,0.7839395998057717,0.7960585063570169,0.8193758264892772,0.8254410603726675,0.8188616276649978
4,8,0.7364714509545711,0.7194390278008695,0.7252994630090651,0.7653161331807987,0.7907056635642237,0.8049920227612806,0.8116700010680361,0.8009962464586896
4,9,0.754815246270407,0.7472354931519065,0.7157388882955356,0.7837116786995064,0.781809583476931,0.8002045784615657,0.8101406174129523,0.8043594591112837
4,10,0.7374029546062635,0.715356267114728,0.7160334240246463,0.7708556070243743,0.7731364696892455,0.7910536010984255,0.8026335347921018,0.799314915399429
5,1,0.7495780156329656,0.7437731843661536,0.7219241386068624,0.7834292547200038,0.7967719985157601,0.8112642574561583,0.8192646186065102,0.8136717429578435
5,2,0.7157443936362665,0.7053404007227412,0.6922734744976101,0.7389978518160467,0.7769037743514984,0.7904133299714053,0.7970869040055759,0.7854954090963644
5,3,0.7455260848549179,0.7275478441636232,0.724237482782047,0.7841394436743084,0.7835278003190895,0.8100371170072087,0.8200507812629032,0.8087554736850218
5,4,0.7366861592430818,0.7275533495043542,0.705435092583315,0.7627671604223256,0.7744186635455055,0.7921854991527281,0.8008740278944604,0.7895858772595294
5,5,0.7498097904777425,0.7349861100253355,0.7189820845201931,0.779915195731379,0.7821740370333261,0.8148482342720673,0.8216500827452712,0.8127237232839577
