Repetition,Fold,LR,NB,KNN,SVM,RF,XGB,CatBoost,MLP
1,1,0.7176420845862571,0.6966359064928886,0.6984801956377882,0.7409043513112069,0.7840117197693482,0.7931136995999819,0.7974353920738508,0.7872813416295148
1,2,0.7163565875255586,0.691095331581167,0.6870241321105605,0.727990473558399,0.7616143420732453,0.78860702767755,0.7915540365708774,0.7812370280409026
1,3,0.7381472766731005,0.7132620355006392,0.7246724046997992,0.7553707351501692,0.7824718759668754,0.8156129260996092,0.8242067629807677,0.8092779305203979
1,4,0.7166990197190294,0.7056531040762644,0.6741361294591883,0.7349492242424376,0.7581542354237846,0.7891113168885135,0.7942285310980182,0.7784425170858249
1,5,0.73894169734059,0.6974617076025452,0.7156166697313064,0.7596103980471456,0.773713979931932,0.8052816036837336,0.8130749640225984,0.7971871012068807
1,6,0.7193806711891205,0.7249003258060644,0.6903383472306484,0.7518170377082808,0.763043528527024,0.7922267892082109,0.8022492620090749,0.7990330419539995
1,7,0.7259303750568427,0.7135840979334052,0.6849315520986908,0.7392125601045574,0.7714771599929091,0.7835933138737889,0.7868161403377416,0.7873842915011853
1,8,0.7083661359885225,0.665759203002833,0.6798187421617712,0.7191698166391216,0.7618378589069257,0.7892764771104449,0.7910992954264933,0.7922884490243987
1,9,0.7241939905902717,0.6994887740597153,0.6827024396366915,0.743315690551404,0.7593032000343534,0.7791086633142812,0.7920908072921542,0.7904215879825016
1,10,0.715018789727915,0.6922068598747645,0.695217730720572,0.7311995366705242,0.7673679736712585,0.7819207913596979,0.7967241020514,0.7993374872964262
2,1,0.7176420845862571,0.6966359064928886,0.6984801956377882,0.7409043513112069,0.7860855816227322,0.7931136995999819,0.799035794624365,0.7937473643181251
2,2,0.7163565875255586,0.691095331581167,0.6870241321105605,0.727990473558399,0.7653304470666993,0.78860702767755,0.793546969915515,0.7838383015363204
2,3,0.7381472766731005,0.7132620355006392,0.7246724046997992,0.7553707351501692,0.7830934289354102,0.8156129260996092,0.8245899346956481,0.8142784315064044
2,4,0.7166990197190294,0.7056531040762644,0.6741361294591883,0.7349492242424376,0.756831852580188,0.7891113168885135,0.794348547525955,0.7805323444273289
2,5,0.73894169734059,0.6974617076025452,0.7156166697313064,0.7596103980471456,0.7739765846848027,0.8052816036837336,0.8127479467831743,0.803278210191707
2,6,0.7193806711891205,0.7249003258060644,0.6903383472306484,0.7518170377082808,0.765370636054036,0.7922267892082109,0.8038711353884405,0.7980123517824642
2,7,0.7259303750568427,0.7135840979334052,0.6849315520986908,0.7392125601045574,0.7706023613507463,0.7835933138737889,0.7878764689625405,0.7840618183700008
2,8,0.7083661359885225,0.665759203002833,0.6798187421617712,0.7191698166391216,0.7610192147402195,0.7892764771104449,0.789450996411619,0.7821310953756239
2,9,0.7241939905902717,0.6994887740597153,0.6827024396366915,0.743315690551404,0.7616060840621487,0.7791086633142812,0.7947267644341776,0.792215778526749
2,10,0.715018789727915,0.6922068598747645,0.695217730720572,0.7311995366705242,0.7676002990501085,0.7819207913596979,0.7983779064070055,0.7993341840919876
3,1,0.7176420845862571,0.6966359064928886,0.6984801956377882,0.7409043513112069,0.7875109143379992,0.7931136995999819,0.799974455219008,0.7963271669846919
3,2,0.7163565875255586,0.691095331581167,0.6870241321105605,0.727990473558399,0.7625711702923005,0.78860702767755,0.7921948582319707,0.7796057955822944
3,3,0.7381472766731005,0.7132620355006392,0.7246724046997992,0.7553707351501692,0.7844829769359255,0.8156129260996092,0.8249978804438185,0.8127628112031481
3,4,0.7166990197190294,0.7056531040762644,0.6741361294591883,0.7349492242424376,0.7589359938075928,0.7891113168885135,0.7925659181972431,0.7865469291759937
3,5,0.73894169734059,0.6974617076025452,0.7156166697313064,0.7596103980471456,0.7747715558863653,0.8052816036837336,0.8138523181338216,0.8039515133631137
3,6,0.7193806711891205,0.7249003258060644,0.6903383472306484,0.7518170377082808,0.7653287954644802,0.7922267892082109,0.8035573309667707,0.7964576435600177
3,7,0.7259303750568427,0.7135840979334052,0.6849315520986908,0.7392125601045574,0.7727488937017802,0.7835933138737889,0.7848848668092916,0.7815563378033029
3,8,0.7083661359885225,0.665759203002833,0.6798187421617712,0.7191698166391216,0.7640366919949043,0.7892764771104449,0.7900521796194488,0.7864373728954459
3,9,0.7241939905902717,0.6994887740597153,0.6827024396366915,0.743315690551404,0.758098080948328,0.7791086633142812,0.7924420480307947,0.7919091310480297
3,10,0.715018789727915,0.6922068598747645,0.695217730720572,0.7311995366705242,0.767381186489013,0.7819207913596979,0.7984615875861173,0.7950279065721656
4,1,0.7176420845862571,0.6966359064928886,0.6984801956377882,0.7409043513112069,0.7875026563269028,0.7931136995999819,0.7978141595161465,0.7923121219895422
4,2,0.7163565875255586,0.691095331581167,0.6870241321105605,0.727990473558399,0.7653899047465946,0.78860702767755,0.793298128514472,0.7828941356009465
4,3,0.7381472766731005,0.7132620355006392,0.7246724046997992,0.7553707351501692,0.7822990082679206,0.8156129260996092,0.8263323750370234,0.8149346681215446
4,4,0.7166990197190294,0.7056531040762644,0.6741361294591883,0.7349492242424376,0.7617249994219393,0.7891113168885135,0.793267298606378,0.7816091890743211
4,5,0.73894169734059,0.6974617076025452,0.7156166697313064,0.7596103980471456,0.7755835936441942,0.8052816036837336,0.8144457938646281,0.8004715874870212
4,6,0.7193806711891205,0.7249003258060644,0.6903383472306484,0.7518170377082808,0.7613054924582338,0.7922267892082109,0.8016183499612974,0.7926952937044227
4,7,0.7259303750568427,0.7135840979334052,0.6849315520986908,0.7392125601045574,0.7684354592390077,0.7835933138737889,0.7862920319001463,0.7805428045747178
4,8,0.7083661359885225,0.665759203002833,0.6798187421617712,0.7191698166391216,0.7607202747385238,0.7892764771104449,0.7896888271312,0.7856457048983219
4,9,0.7241939905902717,0.6994887740597153,0.6827024396366915,0.743315690551404,0.761491572974943,0.7791086633142812,0.7934219986809203,0.7925483011069039
4,10,0.715018789727915,0.6922068598747645,0.695217730720572,0.7311995366705242,0.7645580477621341,0.7819207913596979,0.7956582680858701,0.794137692975956
5,1,0.7176420845862571,0.6966359064928886,0.6984801956377882,0.7409043513112069,0.7853528207714303,0.7931136995999819,0.7995692621412033,0.7934831079630349
5,2,0.7163565875255586,0.691095331581167,0.6870241321105605,0.727990473558399,0.7627489927979132,0.78860702767755,0.7930426807045514,0.7801502737805945
5,3,0.7381472766731005,0.7132620355006392,0.7246724046997992,0.7553707351501692,0.7816345136416839,0.8156129260996092,0.8254239938164012,0.8149126467586205
5,4,0.7166990197190294,0.7056531040762644,0.6741361294591883,0.7349492242424376,0.7608072591220743,0.7891113168885135,0.7935766987554626,0.7798507832448257
5,5,0.73894169734059,0.6974617076025452,0.7156166697313064,0.7596103980471456,0.7739611697307558,0.8052816036837336,0.8128657610748187,0.8069866077081377
5,6,0.7193806711891205,0.7249003258060644,0.6903383472306484,0.7518170377082808,0.7625975959278095,0.7922267892082109,0.8036410121458828,0.7973296895318148
5,7,0.7259303750568427,0.7135840979334052,0.6849315520986908,0.7392125601045574,0.7699119916230737,0.7835933138737889,0.7865254583471425,0.7855686301280872
5,8,0.7083661359885225,0.665759203002833,0.6798187421617712,0.7191698166391216,0.7601207431329131,0.7892764771104449,0.7914813660732276,0.7847461322228694
5,9,0.7241939905902717,0.6994887740597153,0.6827024396366915,0.743315690551404,0.7584553775617726,0.7791086633142812,0.7943017521297411,0.7955079722839126
